,Up,36,36,1296,27,27,729,60,36,31,126,126,15876,163.898,114.032,,0.7659574468,0.7659574468,0.5866908103,0.2727272727,0.2727272727,0.0743801653,0.8219178082,0.8181818182,0.756097561,0.773006135,0.773006135,0.5975384847,0.9761120607,0.8958370977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,36,36,1296,27,27,729,60,36,31,126,126,15876,163.898,114.032,,0.7659574468,0.7659574468,0.5866908103,0.2727272727,0.2727272727,0.0743801653,0.8219178082,0.8181818182,0.756097561,0.773006135,0.773006135,0.5975384847,0.9761120607,0.8958370977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,37,37,1369,32,32,1024,31,18,32,120,120,14400,163.898,114.032,,0.7872340426,0.7872340426,0.6197374378,0.3232323232,0.3232323232,0.1044791348,0.4246575342,0.4090909091,0.7804878049,0.736196319,0.736196319,0.5419850201,0.9761120607,0.8958370977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,37,37,1369,32,32,1024,31,18,32,120,120,14400,163.898,114.032,,0.7872340426,0.7872340426,0.6197374378,0.3232323232,0.3232323232,0.1044791348,0.4246575342,0.4090909091,0.7804878049,0.736196319,0.736196319,0.5419850201,0.9761120607,0.8958370977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
input 75,Front,32,32,1024,28,28,784,61,37,34,126,126,15876,163.335,116.979,,0.6808510638,0.6808510638,0.4635581711,0.2828282828,0.2828282828,0.0799918376,0.8356164384,0.8409090909,0.8292682927,0.773006135,0.773006135,0.5975384847,0.972759054,0.9189887738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Front,32,32,1024,28,28,784,61,37,34,126,126,15876,163.335,116.979,,0.6808510638,0.6808510638,0.4635581711,0.2828282828,0.2828282828,0.0799918376,0.8356164384,0.8409090909,0.8292682927,0.773006135,0.773006135,0.5975384847,0.972759054,0.9189887738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,38,38,1444,33,33,1089,57,34,32,119,119,14161,163.335,116.979,,0.8085106383,0.8085106383,0.6536894522,0.3333333333,0.3333333333,0.1111111111,0.7808219178,0.7727272727,0.7804878049,0.7300613497,0.7300613497,0.5329895743,0.972759054,0.9189887738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,38,38,1444,33,33,1089,57,34,32,119,119,14161,163.335,116.979,,0.8085106383,0.8085106383,0.6536894522,0.3333333333,0.3333333333,0.1111111111,0.7808219178,0.7727272727,0.7804878049,0.7300613497,0.7300613497,0.5329895743,0.972759054,0.9189887738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,23,23,529,25,25,625,33,20,33,116,116,13456,163.335,116.979,,0.4893617021,0.4893617021,0.2394748755,0.2525252525,0.2525252525,0.0637690032,0.4520547945,0.4545454545,0.8048780488,0.7116564417,0.7116564417,0.506454891,0.972759054,0.9189887738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,23,23,529,25,25,625,33,20,33,116,116,13456,163.335,116.979,,0.4893617021,0.4893617021,0.2394748755,0.2525252525,0.2525252525,0.0637690032,0.4520547945,0.4545454545,0.8048780488,0.7116564417,0.7116564417,0.506454891,0.972759054,0.9189887738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
input 76,Front,31,31,961,35,35,1225,64,38,29,132,132,17424,165.263,113.333,,0.6595744681,0.6595744681,0.4350384789,0.3535353535,0.3535353535,0.1249872462,0.8767123288,0.8636363636,0.7073170732,0.8098159509,0.8098159509,0.6558018744,0.9842414641,0.8903457432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Front,31,31,961,35,35,1225,64,38,29,132,132,17424,165.263,113.333,,0.6595744681,0.6595744681,0.4350384789,0.3535353535,0.3535353535,0.1249872462,0.8767123288,0.8636363636,0.7073170732,0.8098159509,0.8098159509,0.6558018744,0.9842414641,0.8903457432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,36,36,1296,33,33,1089,53,32,26,124,124,15376,165.263,113.333,,0.7659574468,0.7659574468,0.5866908103,0.3333333333,0.3333333333,0.1111111111,0.7260273973,0.7272727273,0.6341463415,0.7607361963,0.7607361963,0.5787195604,0.9842414641,0.8903457432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,36,36,1296,33,33,1089,53,32,26,124,124,15376,165.263,113.333,,0.7659574468,0.7659574468,0.5866908103,0.3333333333,0.3333333333,0.1111111111,0.7260273973,0.7272727273,0.6341463415,0.7607361963,0.7607361963,0.5787195604,0.9842414641,0.8903457432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,36,36,1296,30,30,900,59,35,32,120,120,14400,165.263,113.333,,0.7659574468,0.7659574468,0.5866908103,0.303030303,0.303030303,0.0918273646,0.8082191781,0.7954545455,0.7804878049,0.736196319,0.736196319,0.5419850201,0.9842414641,0.8903457432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,36,36,1296,30,30,900,59,35,32,120,120,14400,165.263,113.333,,0.7659574468,0.7659574468,0.5866908103,0.303030303,0.303030303,0.0918273646,0.8082191781,0.7954545455,0.7804878049,0.736196319,0.736196319,0.5419850201,0.9842414641,0.8903457432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
input 77,Front,25,25,625,27,27,729,63,38,33,129,129,16641,163.645,112.358,,0.5319148936,0.5319148936,0.2829334541,0.2727272727,0.2727272727,0.0743801653,0.8630136986,0.8636363636,0.8048780488,0.7914110429,0.7914110429,0.6263314389,0.9746052922,0.8826861286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Front,25,25,625,27,27,729,63,38,33,129,129,16641,163.645,112.358,,0.5319148936,0.5319148936,0.2829334541,0.2727272727,0.2727272727,0.0743801653,0.8630136986,0.8636363636,0.8048780488,0.7914110429,0.7914110429,0.6263314389,0.9746052922,0.8826861286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,32,32,1024,36,36,1296,64,39,33,134,134,17956,163.645,112.358,,0.6808510638,0.6808510638,0.4635581711,0.3636363636,0.3636363636,0.132231405,0.8767123288,0.8863636364,0.8048780488,0.8220858896,0.8220858896,0.6758252098,0.9746052922,0.8826861286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,32,32,1024,36,36,1296,64,39,33,134,134,17956,163.645,112.358,,0.6808510638,0.6808510638,0.4635581711,0.3636363636,0.3636363636,0.132231405,0.8767123288,0.8863636364,0.8048780488,0.8220858896,0.8220858896,0.6758252098,0.9746052922,0.8826861286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,29,29,841,37,37,1369,30,18,32,123,123,15129,163.645,112.358,,0.6170212766,0.6170212766,0.3807152558,0.3737373737,0.3737373737,0.1396796245,0.4109589041,0.4090909091,0.7804878049,0.754601227,0.754601227,0.5694230118,0.9746052922,0.8826861286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,29,29,841,37,37,1369,30,18,32,123,123,15129,163.645,112.358,,0.6170212766,0.6170212766,0.3807152558,0.3737373737,0.3737373737,0.1396796245,0.4109589041,0.4090909091,0.7804878049,0.754601227,0.754601227,0.5694230118,0.9746052922,0.8826861286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
input 78,Front,35,35,1225,36,36,1296,66,40,35,139,139,19321,165.704,114.844,,0.7446808511,0.7446808511,0.5545495699,0.3636363636,0.3636363636,0.132231405,0.904109589,0.9090909091,0.8536585366,0.8527607362,0.8527607362,0.7272008732,0.9868678868,0.9022161818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Front,35,35,1225,36,36,1296,66,40,35,139,139,19321,165.704,114.844,,0.7446808511,0.7446808511,0.5545495699,0.3636363636,0.3636363636,0.132231405,0.904109589,0.9090909091,0.8536585366,0.8527607362,0.8527607362,0.7272008732,0.9868678868,0.9022161818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,34,34,1156,35,35,1225,57,34,29,117,117,13689,165.704,114.844,,0.7234042553,0.7234042553,0.5233137166,0.3535353535,0.3535353535,0.1249872462,0.7808219178,0.7727272727,0.7073170732,0.717791411,0.717791411,0.5152245098,0.9868678868,0.9022161818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,34,34,1156,35,35,1225,57,34,29,117,117,13689,165.704,114.844,,0.7234042553,0.7234042553,0.5233137166,0.3535353535,0.3535353535,0.1249872462,0.7808219178,0.7727272727,0.7073170732,0.717791411,0.717791411,0.5152245098,0.9868678868,0.9022161818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,22,22,484,25,25,625,58,34,34,110,110,12100,165.704,114.844,,0.4680851064,0.4680851064,0.2191036668,0.2525252525,0.2525252525,0.0637690032,0.7945205479,0.7727272727,0.8292682927,0.6748466258,0.6748466258,0.4554179683,0.9868678868,0.9022161818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,22,22,484,25,25,625,58,34,34,110,110,12100,165.704,114.844,,0.4680851064,0.4680851064,0.2191036668,0.2525252525,0.2525252525,0.0637690032,0.7945205479,0.7727272727,0.8292682927,0.6748466258,0.6748466258,0.4554179683,0.9868678868,0.9022161818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
input 82,Front,25,25,625,28,28,784,59,35,29,119,119,14161,167.051,110.757,,0.5319148936,0.5319148936,0.2829334541,0.2828282828,0.2828282828,0.0799918376,0.8082191781,0.7954545455,0.7073170732,0.7300613497,0.7300613497,0.5329895743,0.9948900893,0.8701086487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Front,25,25,625,28,28,784,59,35,29,119,119,14161,167.051,110.757,,0.5319148936,0.5319148936,0.2829334541,0.2828282828,0.2828282828,0.0799918376,0.8082191781,0.7954545455,0.7073170732,0.7300613497,0.7300613497,0.5329895743,0.9948900893,0.8701086487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,32,32,1024,31,31,961,52,31,31,117,117,13689,167.051,110.757,,0.6808510638,0.6808510638,0.4635581711,0.3131313131,0.3131313131,0.0980512193,0.7123287671,0.7045454545,0.756097561,0.717791411,0.717791411,0.5152245098,0.9948900893,0.8701086487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,32,32,1024,31,31,961,52,31,31,117,117,13689,167.051,110.757,,0.6808510638,0.6808510638,0.4635581711,0.3131313131,0.3131313131,0.0980512193,0.7123287671,0.7045454545,0.756097561,0.717791411,0.717791411,0.5152245098,0.9948900893,0.8701086487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,24,24,576,24,24,576,38,23,32,114,114,12996,167.051,110.757,,0.5106382979,0.5106382979,0.2607514713,0.2424242424,0.2424242424,0.0587695133,0.5205479452,0.5227272727,0.7804878049,0.6993865031,0.6993865031,0.4891414807,0.9948900893,0.8701086487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,24,24,576,24,24,576,38,23,32,114,114,12996,167.051,110.757,,0.5106382979,0.5106382979,0.2607514713,0.2424242424,0.2424242424,0.0587695133,0.5205479452,0.5227272727,0.7804878049,0.6993865031,0.6993865031,0.4891414807,0.9948900893,0.8701086487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
input 83,Front,25,25,625,25,25,625,55,33,31,115,115,13225,165.942,107.387,,0.5319148936,0.5319148936,0.2829334541,0.2525252525,0.2525252525,0.0637690032,0.7534246575,0.75,0.756097561,0.7055214724,0.7055214724,0.497760548,0.9882853212,0.8436338783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Front,25,25,625,25,25,625,55,33,31,115,115,13225,165.942,107.387,,0.5319148936,0.5319148936,0.2829334541,0.2525252525,0.2525252525,0.0637690032,0.7534246575,0.75,0.756097561,0.7055214724,0.7055214724,0.497760548,0.9882853212,0.8436338783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,38,38,1444,37,37,1369,57,34,33,133,133,17689,165.942,107.387,,0.8085106383,0.8085106383,0.6536894522,0.3737373737,0.3737373737,0.1396796245,0.7808219178,0.7727272727,0.8048780488,0.8159509202,0.8159509202,0.6657759042,0.9882853212,0.8436338783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,38,38,1444,37,37,1369,57,34,33,133,133,17689,165.942,107.387,,0.8085106383,0.8085106383,0.6536894522,0.3737373737,0.3737373737,0.1396796245,0.7808219178,0.7727272727,0.8048780488,0.8159509202,0.8159509202,0.6657759042,0.9882853212,0.8436338783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,31,31,961,28,28,784,41,24,31,120,120,14400,165.942,107.387,,0.6595744681,0.6595744681,0.4350384789,0.2828282828,0.2828282828,0.0799918376,0.5616438356,0.5454545455,0.756097561,0.736196319,0.736196319,0.5419850201,0.9882853212,0.8436338783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,31,31,961,28,28,784,41,24,31,120,120,14400,165.942,107.387,,0.6595744681,0.6595744681,0.4350384789,0.2828282828,0.2828282828,0.0799918376,0.5616438356,0.5454545455,0.756097561,0.736196319,0.736196319,0.5419850201,0.9882853212,0.8436338783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
input 84,Front,37,37,1369,38,38,1444,51,30,33,134,134,17956,166.65,110.556,,0.7872340426,0.7872340426,0.6197374378,0.3838383838,0.3838383838,0.1473319049,0.698630137,0.6818181818,0.8048780488,0.8220858896,0.8220858896,0.6758252098,0.9925018909,0.8685295897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Front,37,37,1369,38,38,1444,51,30,33,134,134,17956,166.65,110.556,,0.7872340426,0.7872340426,0.6197374378,0.3838383838,0.3838383838,0.1473319049,0.698630137,0.6818181818,0.8048780488,0.8220858896,0.8220858896,0.6758252098,0.9925018909,0.8685295897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,33,33,1089,41,41,1681,57,34,32,123,123,15129,166.65,110.556,,0.7021276596,0.7021276596,0.4929832503,0.4141414141,0.4141414141,0.1715131109,0.7808219178,0.7727272727,0.7804878049,0.754601227,0.754601227,0.5694230118,0.9925018909,0.8685295897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,33,33,1089,41,41,1681,57,34,32,123,123,15129,166.65,110.556,,0.7021276596,0.7021276596,0.4929832503,0.4141414141,0.4141414141,0.1715131109,0.7808219178,0.7727272727,0.7804878049,0.754601227,0.754601227,0.5694230118,0.9925018909,0.8685295897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,25,25,625,25,25,625,36,21,30,111,111,12321,166.65,110.556,,0.5319148936,0.5319148936,0.2829334541,0.2525252525,0.2525252525,0.0637690032,0.4931506849,0.4772727273,0.7317073171,0.6809815951,0.6809815951,0.4637359329,0.9925018909,0.8685295897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,25,25,625,25,25,625,36,21,30,111,111,12321,166.65,110.556,,0.5319148936,0.5319148936,0.2829334541,0.2525252525,0.2525252525,0.0637690032,0.4931506849,0.4772727273,0.7317073171,0.6809815951,0.6809815951,0.4637359329,0.9925018909,0.8685295897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
input 85,Front,34,34,1156,25,25,625,38,22,33,124,124,15376,167.909,112.457,,0.7234042553,0.7234042553,0.5233137166,0.2525252525,0.2525252525,0.0637690032,0.5205479452,0.5,0.8048780488,0.7607361963,0.7607361963,0.5787195604,1,0.8834638741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Front,34,34,1156,25,25,625,38,22,33,124,124,15376,167.909,112.457,,0.7234042553,0.7234042553,0.5233137166,0.2525252525,0.2525252525,0.0637690032,0.5205479452,0.5,0.8048780488,0.7607361963,0.7607361963,0.5787195604,1,0.8834638741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,32,32,1024,34,34,1156,57,34,33,123,123,15129,167.909,112.457,,0.6808510638,0.6808510638,0.4635581711,0.3434343434,0.3434343434,0.1179471483,0.7808219178,0.7727272727,0.8048780488,0.754601227,0.754601227,0.5694230118,1,0.8834638741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,32,32,1024,34,34,1156,57,34,33,123,123,15129,167.909,112.457,,0.6808510638,0.6808510638,0.4635581711,0.3434343434,0.3434343434,0.1179471483,0.7808219178,0.7727272727,0.8048780488,0.754601227,0.754601227,0.5694230118,1,0.8834638741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,22,22,484,24,24,576,30,18,33,109,109,11881,167.909,112.457,,0.4680851064,0.4680851064,0.2191036668,0.2424242424,0.2424242424,0.0587695133,0.4109589041,0.4090909091,0.8048780488,0.6687116564,0.6687116564,0.4471752795,1,0.8834638741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,22,22,484,24,24,576,30,18,33,109,109,11881,167.909,112.457,,0.4680851064,0.4680851064,0.2191036668,0.2424242424,0.2424242424,0.0587695133,0.4109589041,0.4090909091,0.8048780488,0.6687116564,0.6687116564,0.4471752795,1,0.8834638741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
input 86,Front,28,28,784,30,30,900,59,36,33,121,121,14641,166.34,110.476,,0.5957446809,0.5957446809,0.3549117248,0.303030303,0.303030303,0.0918273646,0.8082191781,0.8181818182,0.8048780488,0.7423312883,0.7423312883,0.5510557417,0.9906556528,0.8679011085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Front,28,28,784,30,30,900,59,36,33,121,121,14641,166.34,110.476,,0.5957446809,0.5957446809,0.3549117248,0.303030303,0.303030303,0.0918273646,0.8082191781,0.8181818182,0.8048780488,0.7423312883,0.7423312883,0.5510557417,0.9906556528,0.8679011085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,36,36,1296,36,36,1296,57,34,34,126,126,15876,166.34,110.476,,0.7659574468,0.7659574468,0.5866908103,0.3636363636,0.3636363636,0.132231405,0.7808219178,0.7727272727,0.8292682927,0.773006135,0.773006135,0.5975384847,0.9906556528,0.8679011085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,36,36,1296,36,36,1296,57,34,34,126,126,15876,166.34,110.476,,0.7659574468,0.7659574468,0.5866908103,0.3636363636,0.3636363636,0.132231405,0.7808219178,0.7727272727,0.8292682927,0.773006135,0.773006135,0.5975384847,0.9906556528,0.8679011085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,23,23,529,22,22,484,33,20,30,46,100,4600,166.34,110.476,,0.4893617021,0.4893617021,0.2394748755,0.2222222222,0.2222222222,0.049382716,0.4520547945,0.4545454545,0.7317073171,0.282208589,0.6134969325,0.1731341037,0.9906556528,0.8679011085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,23,23,529,22,22,484,33,20,30,46,100,4600,166.34,110.476,,0.4893617021,0.4893617021,0.2394748755,0.2222222222,0.2222222222,0.049382716,0.4520547945,0.4545454545,0.7317073171,0.282208589,0.6134969325,0.1731341037,0.9906556528,0.8679011085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
input 88,Front,34,34,1156,32,32,1024,62,37,33,128,128,16384,,,,0.7234042553,0.7234042553,0.5233137166,0.3232323232,0.3232323232,0.1044791348,0.8493150685,0.8409090909,0.8048780488,0.7852760736,0.7852760736,0.6166585118,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Front,34,34,1156,32,32,1024,62,37,33,128,128,16384,,,,0.7234042553,0.7234042553,0.5233137166,0.3232323232,0.3232323232,0.1044791348,0.8493150685,0.8409090909,0.8048780488,0.7852760736,0.7852760736,0.6166585118,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,30,30,900,32,32,1024,59,35,35,131,131,17161,,,,0.6382978723,0.6382978723,0.4074241738,0.3232323232,0.3232323232,0.1044791348,0.8082191781,0.7954545455,0.8536585366,0.8036809816,0.8036809816,0.6459031202,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,30,30,900,32,32,1024,59,35,35,131,131,17161,,,,0.6382978723,0.6382978723,0.4074241738,0.3232323232,0.3232323232,0.1044791348,0.8082191781,0.7954545455,0.8536585366,0.8036809816,0.8036809816,0.6459031202,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,27,27,729,26,26,676,43,26,32,112,112,12544,,,,0.5744680851,0.5744680851,0.3300135808,0.2626262626,0.2626262626,0.0689725538,0.5890410959,0.5909090909,0.7804878049,0.6871165644,0.6871165644,0.4721291731,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,27,27,729,26,26,676,43,26,32,112,112,12544,,,,0.5744680851,0.5744680851,0.3300135808,0.2626262626,0.2626262626,0.0689725538,0.5890410959,0.5909090909,0.7804878049,0.6871165644,0.6871165644,0.4721291731,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
input 89,Front,33,33,1089,27,27,729,52,31,36,122,122,14884,,,,0.7021276596,0.7021276596,0.4929832503,0.2727272727,0.2727272727,0.0743801653,0.7123287671,0.7045454545,0.8780487805,0.7484662577,0.7484662577,0.5602017389,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Front,33,33,1089,27,27,729,52,31,36,122,122,14884,,,,0.7021276596,0.7021276596,0.4929832503,0.2727272727,0.2727272727,0.0743801653,0.7123287671,0.7045454545,0.8780487805,0.7484662577,0.7484662577,0.5602017389,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,37,37,1369,39,39,1521,57,34,37,131,131,17161,,,,0.7872340426,0.7872340426,0.6197374378,0.3939393939,0.3939393939,0.1551882461,0.7808219178,0.7727272727,0.9024390244,0.8036809816,0.8036809816,0.6459031202,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,37,37,1369,39,39,1521,57,34,37,131,131,17161,,,,0.7872340426,0.7872340426,0.6197374378,0.3939393939,0.3939393939,0.1551882461,0.7808219178,0.7727272727,0.9024390244,0.8036809816,0.8036809816,0.6459031202,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,29,29,841,30,30,900,41,24,37,125,125,15625,,,,0.6170212766,0.6170212766,0.3807152558,0.303030303,0.303030303,0.0918273646,0.5616438356,0.5454545455,0.9024390244,0.7668711656,0.7668711656,0.5880913847,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,29,29,841,30,30,900,41,24,37,125,125,15625,,,,0.6170212766,0.6170212766,0.3807152558,0.303030303,0.303030303,0.0918273646,0.5616438356,0.5454545455,0.9024390244,0.7668711656,0.7668711656,0.5880913847,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
input 91,Front,31,31,961,34,34,1156,58,35,30,128,128,16384,,,,0.6595744681,0.6595744681,0.4350384789,0.3434343434,0.3434343434,0.1179471483,0.7945205479,0.7954545455,0.7317073171,0.7852760736,0.7852760736,0.6166585118,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Front,31,31,961,34,34,1156,58,35,30,128,128,16384,,,,0.6595744681,0.6595744681,0.4350384789,0.3434343434,0.3434343434,0.1179471483,0.7945205479,0.7954545455,0.7317073171,0.7852760736,0.7852760736,0.6166585118,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,36,36,1296,37,37,1369,54,32,33,129,129,16641,,,,0.7659574468,0.7659574468,0.5866908103,0.3737373737,0.3737373737,0.1396796245,0.7397260274,0.7272727273,0.8048780488,0.7914110429,0.7914110429,0.6263314389,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,36,36,1296,37,37,1369,54,32,33,129,129,16641,,,,0.7659574468,0.7659574468,0.5866908103,0.3737373737,0.3737373737,0.1396796245,0.7397260274,0.7272727273,0.8048780488,0.7914110429,0.7914110429,0.6263314389,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,33,33,1089,33,33,1089,50,30,33,131,131,17161,,,,0.7021276596,0.7021276596,0.4929832503,0.3333333333,0.3333333333,0.1111111111,0.6849315068,0.6818181818,0.8048780488,0.8036809816,0.8036809816,0.6459031202,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,33,33,1089,33,33,1089,50,30,33,131,131,17161,,,,0.7021276596,0.7021276596,0.4929832503,0.3333333333,0.3333333333,0.1111111111,0.6849315068,0.6818181818,0.8048780488,0.8036809816,0.8036809816,0.6459031202,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
input 92,Front,30,30,900,33,33,1089,64,39,32,133,133,17689,,,,0.6382978723,0.6382978723,0.4074241738,0.3333333333,0.3333333333,0.1111111111,0.8767123288,0.8863636364,0.7804878049,0.8159509202,0.8159509202,0.6657759042,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Front,30,30,900,33,33,1089,64,39,32,133,133,17689,,,,0.6382978723,0.6382978723,0.4074241738,0.3333333333,0.3333333333,0.1111111111,0.8767123288,0.8863636364,0.7804878049,0.8159509202,0.8159509202,0.6657759042,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,37,37,1369,38,38,1444,63,38,32,127,127,16129,,,,0.7872340426,0.7872340426,0.6197374378,0.3838383838,0.3838383838,0.1473319049,0.8630136986,0.8636363636,0.7804878049,0.7791411043,0.7791411043,0.6070608604,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Up,37,37,1369,38,38,1444,63,38,32,127,127,16129,,,,0.7872340426,0.7872340426,0.6197374378,0.3838383838,0.3838383838,0.1473319049,0.8630136986,0.8636363636,0.7804878049,0.7791411043,0.7791411043,0.6070608604,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,28,28,784,29,29,841,33,20,30,119,119,14161,,,,0.5957446809,0.5957446809,0.3549117248,0.2929292929,0.2929292929,0.0858075707,0.4520547945,0.4545454545,0.7317073171,0.7300613497,0.7300613497,0.5329895743,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Down,28,28,784,29,29,841,33,20,30,119,119,14161,,,,0.5957446809,0.5957446809,0.3549117248,0.2929292929,0.2929292929,0.0858075707,0.4520547945,0.4545454545,0.7317073171,0.7300613497,0.7300613497,0.5329895743,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
input 96,Front,37,37,1369,36,36,1296,32,19,35,140,140,19600,,,,0.7872340426,0.7872340426,0.6197374378,0.3636363636,0.3636363636,0.132231405,0.4383561644,0.4318181818,0.8536585366,0.8588957055,0.8588957055,0.737701833,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
